date,Afghanistan,Albania,Algeria,Andorra,Angola,Antarctica,Antigua and Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bhutan,Bolivia,Bosnia and Herzegovina,Botswana,Brazil,Brunei,Bulgaria,Burkina Faso,Burundi,Cabo Verde,Cambodia,Cameroon,Canada,Cape Verde,Cayman Islands,Central African Republic,Chad,Channel Islands,Chile,China,Colombia,Comoros,Congo,Costa Rica,Croatia,Cuba,Curacao,Cyprus,Czech Republic,Czechia,Denmark,Diamond Princess,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Eswatini,Ethiopia,Faroe Islands,Fiji,Finland,France,French Guiana,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guadeloupe,Guam,Guatemala,Guernsey,Guinea,Guinea-Bissau,Guyana,Haiti,Holy See,Honduras,Hong Kong,Hungary,Iceland,India,Indonesia,Iran,Iraq,Ireland,Israel,Italy,Ivory Coast,Jamaica,Japan,Jersey,Jordan,Kazakhstan,Kenya,Kiribati,Kosovo,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,MS Zaandam,Macau,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Martinique,Mauritania,Mauritius,Mayotte,Mexico,Micronesia,Moldova,Monaco,Mongolia,Montenegro,Morocco,Mozambique,Myanmar,Namibia,Nepal,Netherlands,New Zealand,Nicaragua,Niger,Nigeria,North Macedonia,Norway,Oman,Others,Pakistan,Palau,Palestine,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Puerto Rico,Qatar,Reunion,Romania,Russia,Rwanda,Saint Barthelemy,Saint Kitts and Nevis,Saint Lucia,Saint Martin,Saint Vincent and the Grenadines,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South Korea,South Sudan,Spain,Sri Lanka,St. Martin,Sudan,Summer Olympics 2020,Suriname,Sweden,Switzerland,Syria,Taipei and environs,Taiwan,Tajikistan,Tanzania,Thailand,Timor-Leste,Togo,Tonga,Trinidad and Tobago,Tunisia,Turkey,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,Uruguay,Uzbekistan,Vanuatu,Vatican City,Venezuela,Vietnam,Winter Olympics 2022,Yemen,Zambia,Zimbabwe
2020-02-25,5.0,,1.0,,,0.0,,,,,22.0,2.0,,,23.0,,,,1.0,,,,,,,,,,,,,1.0,,12.0,,,,,,,77660.0,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,3.0,14.0,,,,,17.0,,,,,,,,,,,,,,,,84.0,,,3.0,,95.0,1.0,,1.0,322.0,,,170.0,,,,,0.0,,11.0,,,,1.0,,,,,,,,10.0,,,0.0,,,,,,,,,,,,,,,,,,,1.0,,0.0,,,,,,2.0,691.0,,0.0,,,,,,3.0,,,,,,,2.0,,,,,,,,,,,,,,,91.0,,,,,,977.0,,6.0,1.0,,,0.0,,1.0,1.0,,,31.0,,,37.0,,,0.0,,,,,,13.0,13.0,53.0,,,,,,16.0,0.0,,,
2020-02-26,5.0,,1.0,,,0.0,,,,,22.0,2.0,,,33.0,,,,1.0,,,,,,,1.0,,,,,,1.0,,12.0,,,,,,,78065.0,,,,,3.0,,,,,,,,,,,,1.0,,,,,,,,,4.0,18.0,,,,1.0,27.0,,,1.0,,,,,,,,,,,,,91.0,,,3.0,,139.0,5.0,,2.0,453.0,,,189.0,,,,,0.0,,26.0,,,,2.0,,,,,,,,10.0,,,0.0,,,,,,,,,,,,,,,,,,,1.0,,0.0,,,,1.0,1.0,4.0,705.0,2.0,0.0,,,,,,3.0,,,,,,1.0,2.0,,,,,,,,,,,,,,,93.0,,,,,,1261.0,,13.0,1.0,,,0.0,,2.0,1.0,,,32.0,,,40.0,,,0.0,,,,,,13.0,13.0,59.0,,,,,,16.0,0.0,,,
2020-02-27,5.0,,1.0,,,0.0,,,,,23.0,3.0,,,33.0,,,,1.0,,,,,,,1.0,,,,,,1.0,,14.0,,,,,,,78498.0,,,,,3.0,,,,,,1.0,,,,,,1.0,,,,1.0,,,,,4.0,38.0,,,,1.0,46.0,,,3.0,,,,,,,,,,,,,92.0,,,3.0,,245.0,7.0,,3.0,655.0,,,214.0,,,,,0.0,,43.0,,,,2.0,,,,,,,,10.0,,,0.0,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,,,,1.0,1.0,4.0,705.0,2.0,0.0,,,,,,3.0,,,,,,1.0,2.0,,,,,,,,0.0,,,,,,,93.0,,,,,,1766.0,,15.0,1.0,,,0.0,,7.0,8.0,,,32.0,,,40.0,,,0.0,,,,,,13.0,15.0,60.0,,,,,,16.0,0.0,,,
2020-02-28,5.0,,1.0,,,0.0,,,,,23.0,3.0,1.0,,36.0,,,1.0,1.0,,,,,,,1.0,,,,,,1.0,,15.0,,,,,,,78824.0,,,,,5.0,,,,,,1.0,,,,,,1.0,,,,1.0,,,,,5.0,57.0,,,,1.0,48.0,,,4.0,,,,,,,,,,,,,94.0,,1.0,3.0,,388.0,7.0,1.0,6.0,888.0,,,228.0,,,,,0.0,,45.0,,,,2.0,,,,,0.0,,,10.0,,,0.0,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,1.0,,,1.0,1.0,6.0,4.0,705.0,2.0,0.0,,,,,,3.0,,,,,,3.0,2.0,,,,,,,,0.0,,,,,,,93.0,,,,,,2337.0,,32.0,1.0,,,0.0,,7.0,8.0,,,34.0,,,41.0,,,0.0,,,,,,19.0,20.0,62.0,,,,,,16.0,0.0,,,
2020-02-29,5.0,,1.0,,,0.0,,,,,25.0,9.0,,,41.0,,,1.0,1.0,,,,,,,2.0,,,,,,1.0,,21.0,,,,,,,79251.0,,,,,6.0,,,,,,3.0,,,,,,1.0,,,,1.0,,,,,8.0,100.0,,,,1.0,79.0,,,4.0,,,,,,,,,,,,,95.0,,1.0,3.0,,593.0,13.0,1.0,6.0,1128.0,,,241.0,,,,,0.0,,45.0,,,,4.0,,,,,1.0,1.0,,10.0,,,0.0,,,,,,,,,4.0,,,1.0,,,,,,,1.0,6.0,1.0,,,1.0,1.0,15.0,6.0,705.0,4.0,0.0,,,,,,3.0,,,,1.0,,3.0,2.0,,,,,,,,1.0,,,,,,,102.0,,,,,,3150.0,,45.0,1.0,,,0.0,,12.0,18.0,,,39.0,,,42.0,,,0.0,,,,,,21.0,23.0,70.0,,,,,,16.0,0.0,,,
2020-03-01,5.0,,1.0,,,0.0,,,1.0,,27.0,14.0,3.0,,47.0,,,1.0,2.0,,,,,,,2.0,,,,,,1.0,,26.0,,,,,,,79826.0,,,,,7.0,,,,3.0,,4.0,,,,1.0,6.0,2.0,,,,1.0,,,,,9.0,130.0,,,,3.0,130.0,,,7.0,,,,,,,,,,,,,96.0,,3.0,3.0,,978.0,19.0,1.0,7.0,1694.0,,,256.0,,,,,0.0,,45.0,,,,10.0,,,,,1.0,1.0,,10.0,,,0.0,,,,,,,,,5.0,,,1.0,,,,,,,1.0,10.0,1.0,,,1.0,1.0,19.0,6.0,705.0,4.0,0.0,,,,,,3.0,,,,3.0,,3.0,2.0,,,,,,,,1.0,,,,,,,106.0,,,,,,3736.0,,84.0,1.0,,,0.0,,14.0,27.0,,,40.0,,,42.0,,,0.0,,,,,,21.0,36.0,76.0,,,,,,16.0,0.0,,,
2020-03-02,5.0,,3.0,1.0,,0.0,,,1.0,,30.0,18.0,3.0,,49.0,,,1.0,8.0,,,,,,,2.0,,,,,,1.0,,32.0,,,,,,,80026.0,,,,,7.0,,,,3.0,,4.0,,,,1.0,6.0,2.0,,,,1.0,,,,,10.0,191.0,,,,3.0,159.0,,,7.0,,,,,,,,,,,,,100.0,,6.0,5.0,2.0,1501.0,26.0,1.0,12.0,2036.0,,,274.0,,,,,0.0,,56.0,,,1.0,13.0,,,,,1.0,1.0,,10.0,,,0.0,,,,,,,,,5.0,,,1.0,,,1.0,,,,1.0,18.0,1.0,,,1.0,1.0,25.0,6.0,705.0,4.0,0.0,,,,,,3.0,,2.0,,3.0,,3.0,3.0,,,,,,,,1.0,,1.0,1.0,,,,108.0,,,,,,4335.0,,120.0,1.0,,,0.0,,15.0,42.0,,,41.0,,,43.0,,,0.0,,,,,,21.0,40.0,101.0,,,,,,16.0,0.0,,,
2020-03-03,5.0,,5.0,1.0,,0.0,,1.0,1.0,,39.0,21.0,3.0,,49.0,,,1.0,13.0,,,,,,,2.0,,,,,,1.0,,37.0,,,,,,1.0,80151.0,,,,,9.0,,,,5.0,,6.0,,,,1.0,7.0,2.0,,,,2.0,,,,,10.0,212.0,,,,3.0,196.0,,,7.0,,,,,,,,,,,,,100.0,,11.0,5.0,2.0,2336.0,32.0,2.0,15.0,2502.0,,,293.0,,1.0,,,0.0,,56.0,,,1.0,13.0,,,,,1.0,1.0,,10.0,,,0.0,,,,,,,,,5.0,,,1.0,,,1.0,,,,1.0,24.0,1.0,,,1.0,1.0,32.0,12.0,706.0,5.0,0.0,,,,,,3.0,,2.0,,7.0,,3.0,3.0,,,,,,,,9.0,,1.0,2.0,,,,110.0,,,,,,5186.0,,165.0,1.0,,,0.0,,21.0,56.0,,,42.0,,,43.0,,,0.0,,,,,1.0,27.0,51.0,122.0,,,,,,16.0,0.0,,,
2020-03-04,5.0,,12.0,1.0,,0.0,,1.0,1.0,,52.0,29.0,3.0,,52.0,,,6.0,23.0,,,,,,,4.0,,,,,,1.0,,42.0,,,,,,1.0,80271.0,,,,,10.0,,,,8.0,,10.0,,,,1.0,10.0,2.0,,,,2.0,,,1.0,,14.0,285.0,,,,3.0,262.0,,1.0,9.0,,,,,,,,,,,,,105.0,2.0,26.0,28.0,2.0,2922.0,35.0,6.0,15.0,3089.0,,,331.0,,1.0,,,0.0,,56.0,,,1.0,13.0,,,,1.0,1.0,1.0,,10.0,,,0.0,,,,,,,,,5.0,,,1.0,,,1.0,,,,1.0,38.0,3.0,,,1.0,1.0,56.0,15.0,706.0,5.0,0.0,,,,,,3.0,1.0,5.0,,8.0,,4.0,3.0,,3.0,,,,,,9.0,,1.0,4.0,,,,110.0,,,,,,5621.0,,222.0,1.0,,,0.0,,35.0,90.0,,,42.0,,,43.0,,,0.0,,1.0,,,1.0,27.0,85.0,153.0,,,,,,16.0,0.0,,,
2020-03-05,5.0,,12.0,1.0,,0.0,,1.0,1.0,,55.0,41.0,6.0,,55.0,,,6.0,50.0,,,,,2.0,,4.0,,,,,,1.0,,46.0,,,,,,4.0,80422.0,,,,,10.0,,,,12.0,,10.0,,,,1.0,13.0,3.0,,,,3.0,,,1.0,,20.0,423.0,,,,4.0,482.0,,1.0,31.0,,,,,,,,,,,,,105.0,2.0,34.0,30.0,2.0,3513.0,35.0,6.0,17.0,3858.0,,,360.0,,1.0,,,0.0,,58.0,,,1.0,16.0,,,,1.0,1.0,1.0,,10.0,,,0.0,,,,,,,,,5.0,,,1.0,,,2.0,,,,1.0,82.0,3.0,,,1.0,1.0,87.0,16.0,706.0,5.0,0.0,4.0,,,,,3.0,1.0,8.0,,8.0,,6.0,4.0,,3.0,,,,,,16.0,,5.0,4.0,,,,117.0,,2.0,,,1.0,6088.0,,259.0,1.0,,,0.0,,94.0,114.0,,,44.0,,,47.0,,,0.0,,1.0,,,1.0,29.0,115.0,221.0,,,,,,16.0,0.0,,,
2020-03-06,5.0,,17.0,1.0,,0.0,,2.0,1.0,,60.0,55.0,6.0,,60.0,,,6.0,109.0,,,1.0,,2.0,,13.0,,,,,,1.0,1.0,60.0,,,,,,4.0,80573.0,1.0,,,1.0,11.0,,,,18.0,,23.0,,,,2.0,13.0,15.0,,,,10.0,,,1.0,,21.0,613.0,,,,4.0,670.0,,1.0,45.0,,,,,,,,,,,,,107.0,2.0,43.0,31.0,4.0,4747.0,40.0,18.0,21.0,4636.0,,,420.0,,1.0,,,0.0,,58.0,,,1.0,22.0,,,,1.0,1.0,2.0,,10.0,,,0.0,,,,,,,,,6.0,,,1.0,,,2.0,,,,1.0,128.0,4.0,,,1.0,3.0,108.0,16.0,696.0,6.0,0.0,16.0,,,,1.0,5.0,5.0,13.0,,8.0,,9.0,13.0,,3.0,,,,,,22.0,,5.0,4.0,1.0,,,130.0,1.0,7.0,,,1.0,6593.0,,400.0,1.0,,,0.0,,101.0,214.0,,,45.0,,,48.0,,1.0,0.0,,1.0,,,1.0,29.0,163.0,278.0,,,,1.0,,16.0,0.0,,,
2020-03-07,8.0,,17.0,1.0,,0.0,,8.0,1.0,,63.0,79.0,9.0,,85.0,,,6.0,169.0,,,1.0,,3.0,,13.0,,,,,,1.0,1.0,64.0,,,,,,4.0,80652.0,1.0,,,1.0,12.0,,,,19.0,,23.0,,,,2.0,13.0,15.0,,,,10.0,,,1.0,,28.0,938.0,5.0,,,4.0,799.0,,1.0,46.0,,,,,,,,,,,,,108.0,4.0,50.0,34.0,4.0,5823.0,54.0,18.0,25.0,5883.0,,,461.0,,1.0,,,0.0,,61.0,,,1.0,22.0,,,,1.0,1.0,2.0,,10.0,,,0.0,,,3.0,,2.0,,,,6.0,,,1.0,,,2.0,,,,1.0,188.0,5.0,,,1.0,3.0,147.0,16.0,696.0,6.0,0.0,22.0,,,,1.0,6.0,5.0,20.0,,8.0,,9.0,13.0,,3.0,,,,,,24.0,,5.0,4.0,1.0,,,138.0,1.0,7.0,,,1.0,7041.0,,500.0,1.0,,,0.0,,161.0,268.0,,,45.0,,,50.0,,1.0,0.0,,1.0,,,1.0,45.0,206.0,417.0,,,,1.0,,18.0,0.0,,,
2020-03-08,8.0,,19.0,1.0,,0.0,,12.0,1.0,,76.0,104.0,9.0,,85.0,3.0,,6.0,200.0,,,1.0,,3.0,,20.0,,4.0,,,,2.0,2.0,74.0,,,,,,8.0,80699.0,1.0,,,5.0,12.0,,,,31.0,,35.0,,,,5.0,14.0,49.0,,,,10.0,,,2.0,,35.0,1115.0,5.0,,,13.0,1040.0,,1.0,73.0,,,,,,,,,,,,,114.0,7.0,50.0,39.0,6.0,6566.0,60.0,40.0,34.0,7375.0,,,502.0,,1.0,,,0.0,,64.0,,,2.0,32.0,,,,1.0,1.0,3.0,,10.0,,,0.0,4.0,,3.0,,2.0,,,,7.0,,1.0,1.0,,,2.0,,,,1.0,265.0,5.0,,,1.0,3.0,176.0,16.0,696.0,6.0,0.0,22.0,,,1.0,6.0,10.0,11.0,30.0,,15.0,,15.0,17.0,,3.0,,,,,,27.0,,11.0,4.0,1.0,,,150.0,3.0,16.0,,,3.0,7314.0,,673.0,1.0,,,0.0,,203.0,337.0,,,45.0,,,50.0,,1.0,0.0,,2.0,,,1.0,45.0,273.0,537.0,,,,1.0,,30.0,0.0,,,
2020-03-09,8.0,2.0,20.0,1.0,,0.0,,12.0,1.0,,91.0,131.0,9.0,,95.0,3.0,,6.0,239.0,,,1.0,,3.0,,25.0,1.0,4.0,,,,2.0,2.0,144.0,,,,,,8.0,80735.0,1.0,,,9.0,12.0,,,0.0,31.0,,90.0,,,,5.0,15.0,55.0,,,,10.0,,,2.0,,44.0,1401.0,5.0,,,15.0,1176.0,,1.0,73.0,,,,,,,,,,,,,115.0,9.0,58.0,43.0,19.0,7161.0,60.0,21.0,38.0,9172.0,,,511.0,,1.0,,,0.0,,64.0,,,6.0,32.0,,,,1.0,1.0,3.0,,10.0,,,0.0,4.0,,3.0,,2.0,,,,7.0,,1.0,1.0,,,2.0,,,,1.0,321.0,5.0,,,2.0,3.0,205.0,16.0,696.0,6.0,0.0,22.0,,,1.0,7.0,20.0,16.0,30.0,,18.0,,15.0,17.0,,1.0,,,,,,37.0,,15.0,4.0,1.0,,,150.0,5.0,16.0,,,3.0,7478.0,,1073.0,1.0,2.0,,0.0,,248.0,374.0,,,45.0,,,50.0,,1.0,0.0,,2.0,,,1.0,45.0,321.0,605.0,,,,1.0,,30.0,0.0,,,
2020-03-10,8.0,10.0,20.0,1.0,,0.0,,17.0,1.0,,107.0,182.0,11.0,,110.0,3.0,,9.0,267.0,,,1.0,,5.0,,31.0,1.0,4.0,1.0,,,2.0,2.0,165.0,,,,,0.0,13.0,80757.0,3.0,,,9.0,14.0,,,2.0,41.0,,262.0,,,,5.0,15.0,59.0,,,,12.0,,,2.0,,61.0,1773.0,5.0,,,15.0,1457.0,,1.0,89.0,,,,,,,,,,,1.0,,120.0,9.0,69.0,56.0,27.0,8042.0,71.0,34.0,71.0,10149.0,,,581.0,,1.0,,,0.0,,69.0,,,8.0,41.0,,,,1.0,1.0,5.0,,10.0,,,0.0,6.0,,5.0,,2.0,,,,7.0,,3.0,1.0,1.0,,3.0,,,,1.0,382.0,5.0,,,2.0,7.0,400.0,18.0,696.0,16.0,0.0,25.0,1.0,,5.0,11.0,33.0,22.0,41.0,,24.0,,25.0,10.0,,1.0,,,2.0,,,49.0,,20.0,4.0,5.0,,,160.0,7.0,31.0,,,7.0,7513.0,,1695.0,1.0,,,0.0,,355.0,491.0,,47.0,,,,53.0,,1.0,0.0,,5.0,,,1.0,74.0,382.0,959.0,,,,,,31.0,0.0,,,
2020-03-11,11.0,12.0,20.0,1.0,,0.0,,19.0,1.0,,128.0,246.0,11.0,,195.0,3.0,,9.0,314.0,,,1.0,2.0,7.0,,38.0,11.0,7.0,2.0,,,3.0,2.0,228.0,,,,,,23.0,80921.0,9.0,,1.0,13.0,19.0,,,2.0,,91.0,444.0,,,,5.0,17.0,60.0,,,,16.0,,,,,115.0,2284.0,5.0,,,24.0,1908.0,,,99.0,,,,,,,,,,,1.0,2.0,,13.0,85.0,62.0,34.0,9000.0,71.0,43.0,90.0,12462.0,1.0,1.0,639.0,,1.0,,,0.0,,72.0,,,10.0,61.0,,,,3.0,3.0,7.0,,,,,0.0,8.0,,6.0,,3.0,,,,8.0,,3.0,1.0,1.0,,5.0,,,,1.0,503.0,5.0,,,2.0,7.0,598.0,18.0,696.0,19.0,0.0,0.0,8.0,,5.0,11.0,49.0,31.0,59.0,,262.0,1.0,45.0,20.0,,,,,,,,60.0,,21.0,4.0,12.0,,,178.0,7.0,57.0,,,13.0,7755.0,,2277.0,2.0,,,0.0,,500.0,652.0,,,48.0,,,59.0,,1.0,0.0,,7.0,1.0,,1.0,74.0,457.0,1281.0,,,,,,38.0,0.0,,,
2020-03-12,11.0,23.0,24.0,1.0,,0.0,,19.0,4.0,,128.0,302.0,11.0,,195.0,3.0,,12.0,314.0,,,1.0,2.0,11.0,,52.0,11.0,7.0,2.0,,,3.0,2.0,289.0,,,,,,23.0,80932.0,9.0,,1.0,22.0,19.0,3.0,,6.0,,94.0,617.0,,,,5.0,17.0,67.0,,,,16.0,,,,,191.0,2284.0,5.0,,,24.0,2078.0,,,99.0,,,,,,,,,1.0,,1.0,2.0,,13.0,103.0,73.0,34.0,10075.0,71.0,43.0,112.0,12462.0,1.0,2.0,639.0,,1.0,,,0.0,,80.0,,,10.0,61.0,,,,4.0,3.0,19.0,,,,,0.0,8.0,,6.0,,3.0,,,,12.0,,3.0,2.0,1.0,,6.0,,,,1.0,503.0,5.0,,,2.0,7.0,702.0,18.0,696.0,20.0,0.0,0.0,11.0,,6.0,15.0,52.0,49.0,59.0,,262.0,1.0,49.0,28.0,,,,,,,,60.0,,45.0,4.0,19.0,,,178.0,10.0,89.0,,,17.0,7869.0,,2277.0,2.0,,,0.0,,599.0,652.0,,,49.0,,,70.0,,1.0,0.0,,7.0,1.0,,1.0,85.0,457.0,1663.0,,,,,,39.0,0.0,,,
2020-03-13,11.0,33.0,26.0,1.0,,0.0,1.0,31.0,8.0,2.0,200.0,504.0,15.0,,189.0,3.0,,27.0,559.0,,,1.0,3.0,13.0,,151.0,37.0,23.0,2.0,,,5.0,2.0,386.0,,1.0,,,,43.0,80945.0,13.0,,2.0,23.0,32.0,4.0,,6.0,,141.0,804.0,,,,5.0,17.0,80.0,,,,79.0,,1.0,,,251.0,3667.0,5.0,,,25.0,3675.0,,,190.0,,,1.0,,,,1.0,,1.0,,1.0,2.0,,19.0,134.0,82.0,69.0,11364.0,101.0,90.0,147.0,17660.0,1.0,8.0,701.0,,1.0,4.0,1.0,0.0,,80.0,,,17.0,77.0,,,,5.0,4.0,34.0,,,,,0.0,9.0,,12.0,,3.0,,,,12.0,,6.0,2.0,1.0,,7.0,,,,1.0,804.0,5.0,,,2.0,14.0,996.0,19.0,696.0,28.0,0.0,,27.0,,7.0,28.0,64.0,68.0,112.0,,320.0,5.0,89.0,45.0,,,,,,,,64.0,,86.0,10.0,35.0,,,200.0,21.0,141.0,,,24.0,7979.0,,5232.0,6.0,,0.0,0.0,,814.0,1139.0,,,50.0,,,75.0,,1.0,0.0,,16.0,5.0,,3.0,85.0,799.0,2179.0,,,,,,47.0,0.0,,,
2020-03-14,14.0,38.0,37.0,1.0,,0.0,1.0,34.0,18.0,2.0,250.0,655.0,15.0,,210.0,3.0,,27.0,689.0,,,1.0,10.0,18.0,,151.0,40.0,41.0,2.0,,,7.0,2.0,451.0,,1.0,,,,61.0,80977.0,22.0,,2.0,26.0,38.0,4.0,1.0,14.0,,189.0,836.0,,,,11.0,28.0,109.0,,,,115.0,1.0,1.0,,,279.0,4480.0,5.0,1.0,,30.0,4585.0,3.0,,228.0,,,1.0,,1.0,1.0,1.0,,1.0,,1.0,2.0,,30.0,156.0,102.0,96.0,12729.0,110.0,129.0,176.0,21157.0,1.0,8.0,773.0,2.0,1.0,6.0,1.0,0.0,,104.0,,,26.0,93.0,,,,7.0,6.0,51.0,,,,,0.0,10.0,,18.0,,9.0,1.0,,,26.0,,12.0,2.0,1.0,,17.0,,,2.0,1.0,959.0,6.0,,,2.0,14.0,1090.0,19.0,696.0,31.0,0.0,0.0,36.0,,7.0,38.0,111.0,103.0,169.0,,337.0,6.0,123.0,59.0,1.0,,,1.0,,1.0,,77.0,,103.0,10.0,46.0,0.0,,212.0,32.0,181.0,,,38.0,8086.0,,6391.0,10.0,,1.0,0.0,1.0,961.0,1359.0,,,53.0,,,82.0,,1.0,0.0,2.0,18.0,5.0,,3.0,85.0,1141.0,2726.0,4.0,,,,2.0,53.0,0.0,,,
2020-03-15,20.0,42.0,48.0,1.0,,0.0,1.0,45.0,26.0,2.0,297.0,860.0,23.0,,214.0,5.0,,27.0,886.0,,,1.0,10.0,24.0,,162.0,50.0,51.0,3.0,,,7.0,2.0,547.0,,1.0,1.0,,,74.0,81003.0,34.0,,3.0,27.0,49.0,4.0,1.0,21.0,,253.0,875.0,,,,11.0,28.0,110.0,,1.0,,171.0,1.0,1.0,,,308.0,4513.0,,1.0,,33.0,5795.0,6.0,,331.0,,,3.0,,1.0,1.0,1.0,,4.0,,1.0,3.0,,32.0,171.0,113.0,117.0,13938.0,116.0,129.0,215.0,24747.0,1.0,10.0,839.0,2.0,8.0,9.0,3.0,0.0,2.0,112.0,,,30.0,110.0,,,,11.0,9.0,59.0,,,,,0.0,13.0,,21.0,,9.0,1.0,,,41.0,,23.0,2.0,1.0,,28.0,,,2.0,1.0,1135.0,8.0,,,2.0,14.0,1221.0,22.0,696.0,53.0,0.0,0.0,43.0,,8.0,43.0,140.0,119.0,245.0,,401.0,7.0,131.0,63.0,1.0,,,2.0,,1.0,,77.0,,103.0,24.0,48.0,6.0,,226.0,44.0,219.0,,,51.0,8162.0,,7798.0,18.0,,1.0,0.0,1.0,1022.0,2200.0,,,59.0,,,114.0,,1.0,0.0,2.0,18.0,6.0,,3.0,98.0,1141.0,3499.0,4.0,1.0,,,10.0,56.0,0.0,,,
2020-03-16,25.0,51.0,54.0,2.0,,0.0,1.0,56.0,52.0,2.0,377.0,1018.0,15.0,1.0,214.0,8.0,,36.0,1058.0,,1.0,1.0,11.0,25.0,,200.0,54.0,52.0,15.0,,,7.0,4.0,700.0,,,1.0,,,155.0,81033.0,54.0,,4.0,35.0,57.0,4.0,,30.0,,298.0,932.0,,,,11.0,37.0,150.0,,1.0,,205.0,1.0,5.0,,,361.0,6650.0,11.0,1.0,,33.0,7272.0,6.0,,331.0,1.0,,6.0,3.0,2.0,1.0,1.0,,4.0,,1.0,6.0,,39.0,180.0,119.0,134.0,14991.0,124.0,169.0,288.0,27980.0,1.0,10.0,825.0,2.0,17.0,10.0,3.0,0.0,2.0,123.0,,,34.0,99.0,,0.0,,14.0,12.0,77.0,,,,,0.0,13.0,,30.0,,15.0,1.0,,1.0,53.0,,23.0,7.0,1.0,,29.0,,,2.0,1.0,1414.0,8.0,,,2.0,18.0,1333.0,22.0,696.0,136.0,0.0,0.0,55.0,,9.0,86.0,142.0,177.0,331.0,3.0,439.0,9.0,158.0,90.0,5.0,,,2.0,,1.0,,77.0,,118.0,24.0,55.0,8.0,,243.0,61.0,253.0,,1.0,62.0,8236.0,,9942.0,28.0,,1.0,0.0,1.0,1103.0,2200.0,,,67.0,,1.0,147.0,,1.0,0.0,4.0,20.0,18.0,,7.0,98.0,1545.0,4632.0,8.0,6.0,,,17.0,61.0,0.0,,,
2020-03-17,26.0,55.0,60.0,39.0,,0.0,1.0,68.0,78.0,3.0,452.0,1332.0,28.0,1.0,228.0,10.0,2.0,36.0,1243.0,,1.0,1.0,11.0,26.0,,321.0,56.0,67.0,15.0,,,33.0,10.0,854.0,,,1.0,,,201.0,81058.0,65.0,,4.0,41.0,65.0,5.0,,40.0,,396.0,1024.0,,,,21.0,58.0,196.0,,1.0,,225.0,1.0,5.0,,,413.0,7683.0,11.0,1.0,1.0,34.0,9257.0,7.0,,387.0,1.0,,18.0,3.0,6.0,0.0,1.0,,7.0,,1.0,8.0,,50.0,220.0,142.0,172.0,16169.0,154.0,223.0,382.0,31506.0,5.0,12.0,878.0,0.0,34.0,33.0,3.0,0.0,2.0,130.0,,,49.0,120.0,,5.0,,19.0,19.0,140.0,,,,,0.0,13.0,,38.0,,16.0,1.0,,1.0,82.0,,30.0,7.0,4.0,2.0,38.0,,,2.0,1.0,1708.0,12.0,,,3.0,26.0,1463.0,24.0,696.0,236.0,0.0,0.0,69.0,,11.0,117.0,187.0,238.0,448.0,0.0,439.0,9.0,184.0,114.0,7.0,,,2.0,,1.0,,102.0,,171.0,26.0,65.0,8.0,,266.0,72.0,275.0,,1.0,62.0,8320.0,,11748.0,44.0,,1.0,0.0,1.0,1190.0,2700.0,,,77.0,,1.0,177.0,,1.0,0.0,5.0,24.0,47.0,,14.0,98.0,1954.0,6421.0,29.0,10.0,,,33.0,66.0,0.0,,,
